TITLE,SGY_JSK_QTY_2023-04-15,SGY_JSK_QTY_2023-03-15,CHANGE_AMOUNT,CHANGE(%),CATEGORY
316,10,4,-6,-60.0,TANKA
918,7,1,-6,-85.71,TANKA
2480,7,1,-6,-85.71,TANKA
2388,13,7,-6,-46.15,TANKA
3887,10,4,-6,-60.0,TANKA
873,7,1,-6,-85.71,TANKA
460,11,5,-6,-54.55,TANKA
104,62,56,-6,-9.68,TANKA
12600,8,2,-6,-75.0,TANKA
324,22,16,-6,-27.27,TANKA
634,7,1,-6,-85.71,TANKA
828,9,3,-6,-66.67,TANKA
1138,12,7,-5,-41.67,TANKA
2153,7,2,-5,-71.43,TANKA
761,6,1,-5,-83.33,TANKA
448,24,19,-5,-20.83,TANKA
19110,6,1,-5,-83.33,TANKA
1310,11,6,-5,-45.45,TANKA
1347,22,17,-5,-22.73,TANKA
1430,8,3,-5,-62.5,TANKA
3750,6,1,-5,-83.33,TANKA
962,12,7,-5,-41.67,TANKA
1091,8,3,-5,-62.5,TANKA
3200,6,1,-5,-83.33,TANKA
606,30,25,-5,-16.67,TANKA
3136,6,2,-4,-66.67,TANKA
219,6,2,-4,-66.67,TANKA
1013,5,1,-4,-80.0,TANKA
1092,8,4,-4,-50.0,TANKA
641,9,5,-4,-44.44,TANKA
664,6,2,-4,-66.67,TANKA
1800,8,4,-4,-50.0,TANKA
716,5,1,-4,-80.0,TANKA
1612,6,2,-4,-66.67,TANKA
762,5,1,-4,-80.0,TANKA
1461,9,5,-4,-44.44,TANKA
807,20,16,-4,-20.0,TANKA
896,5,1,-4,-80.0,TANKA
13860,5,1,-4,-80.0,TANKA
637,19,15,-4,-21.05,TANKA
2262,8,4,-4,-50.0,TANKA
1031,10,6,-4,-40.0,TANKA
1064,6,2,-4,-66.67,TANKA
319,5,1,-4,-80.0,TANKA
4442,5,1,-4,-80.0,TANKA
381,6,2,-4,-66.67,TANKA
349,6,2,-4,-66.67,TANKA
321,10,6,-4,-40.0,TANKA
1960,11,8,-3,-27.27,TANKA
1068,7,4,-3,-42.86,TANKA
1014,4,1,-3,-75.0,TANKA
1755,12,9,-3,-25.0,TANKA
167,4,1,-3,-75.0,TANKA
7101,4,1,-3,-75.0,TANKA
1428,5,2,-3,-60.0,TANKA
824,9,6,-3,-33.33,TANKA
891,14,11,-3,-21.43,TANKA
1680,6,3,-3,-50.0,TANKA
1848,4,1,-3,-75.0,TANKA
1105,29,26,-3,-10.34,TANKA
644,8,5,-3,-37.5,TANKA
2192,6,3,-3,-50.0,TANKA
10800,7,4,-3,-42.86,TANKA
715,18,15,-3,-16.67,TANKA
2030,7,4,-3,-42.86,TANKA
1025,5,2,-3,-60.0,TANKA
2940,12,9,-3,-25.0,TANKA
425,15,12,-3,-20.0,TANKA
1660,4,1,-3,-75.0,TANKA
1029,9,6,-3,-33.33,TANKA
2912,5,2,-3,-60.0,TANKA
280,12,9,-3,-25.0,TANKA
797,7,4,-3,-42.86,TANKA
3867,3,1,-2,-66.67,TANKA
311,5,3,-2,-40.0,TANKA
9600,3,1,-2,-66.67,TANKA
154,36,34,-2,-5.56,TANKA
2296,18,16,-2,-11.11,TANKA
6987,3,1,-2,-66.67,TANKA
1130,3,1,-2,-66.67,TANKA
14240,3,1,-2,-66.67,TANKA
364,12,10,-2,-16.67,TANKA
825,6,4,-2,-33.33,TANKA
1032,5,3,-2,-40.0,TANKA
2250,3,1,-2,-66.67,TANKA
10150,3,1,-2,-66.67,TANKA
1081,3,1,-2,-66.67,TANKA
3125,6,4,-2,-33.33,TANKA
1593,3,1,-2,-66.67,TANKA
2116,5,3,-2,-40.0,TANKA
1067,4,2,-2,-50.0,TANKA
5530,3,1,-2,-66.67,TANKA
347,6,4,-2,-33.33,TANKA
351,3,1,-2,-66.67,TANKA
1465,3,1,-2,-66.67,TANKA
224,4,2,-2,-50.0,TANKA
6480,3,1,-2,-66.67,TANKA
1677,3,1,-2,-66.67,TANKA
8176,3,1,-2,-66.67,TANKA
96,6,4,-2,-33.33,TANKA
3510,6,4,-2,-33.33,TANKA
1131,5,3,-2,-40.0,TANKA
394,3,1,-2,-66.67,TANKA
